geometry,name,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 39.76292830000001, 'lng': -104.9042981}, 'viewport': {'northeast': {'lat': 39.7642785802915, 'lng': -104.9026647697085}, 'southwest': {'lat': 39.7615806197085, 'lng': -104.9053627302915}}}",Avis Car Rental,['car_rental'],"Doubletree Hotel, 3203 Quebec Street, Denver",39.76292830000001,-104.9042981,7.8147,6,transportation
"{'location': {'lat': 39.76665330000001, 'lng': -105.0902619}, 'viewport': {'northeast': {'lat': 39.7681700802915, 'lng': -105.0888967197085}, 'southwest': {'lat': 39.76547211970851, 'lng': -105.0915946802915}}}",Lutheran Medical Center Heliport,['airport'],Wheat Ridge,39.76665330000001,-105.0902619,9.087,6,transportation
"{'location': {'lat': 39.7674534, 'lng': -104.8506175}, 'viewport': {'northeast': {'lat': 39.7684095802915, 'lng': -104.849017}, 'southwest': {'lat': 39.7657116197085, 'lng': -104.8518894}}}",Peoria Station,"['bus_station', 'train_station', 'light_rail_station', 'transit_station']","11501 E 33rd Ave, Aurora",39.7674534,-104.8506175,12.3559,6,transportation
"{'location': {'lat': 39.7699947, 'lng': -104.7875825}, 'viewport': {'northeast': {'lat': 39.7712282302915, 'lng': -104.7860675197085}, 'southwest': {'lat': 39.7685302697085, 'lng': -104.7887654802915}}}",40th Ave & Airport Blvd - Gateway Park Station,"['transit_station', 'bus_station', 'train_station']","3900 N Salida St, Aurora",39.7699947,-104.7875825,17.679,6,transportation
"{'location': {'lat': 39.77029999999999, 'lng': -104.974807}, 'viewport': {'northeast': {'lat': 39.77175928029148, 'lng': -104.9736035197085}, 'southwest': {'lat': 39.76906131970848, 'lng': -104.9763014802915}}}",Union Pacific Railroad - 36th St. Yard,['transit_station'],"3620 Wazee Street, Denver",39.77029999999999,-104.974807,3.702,6,transportation
"{'location': {'lat': 39.7705735, 'lng': -104.8917631}, 'viewport': {'northeast': {'lat': 39.7719369302915, 'lng': -104.89012575}, 'southwest': {'lat': 39.7692389697085, 'lng': -104.89313875}}}",Central Park Station,"['transit_station', 'bus_station', 'train_station']","8200 Smith Road, Denver",39.7705735,-104.8917631,9.1219,6,transportation
"{'location': {'lat': 39.7708212, 'lng': -104.9734549}, 'viewport': {'northeast': {'lat': 39.7718975302915, 'lng': -104.9724318697085}, 'southwest': {'lat': 39.7691995697085, 'lng': -104.9751298302915}}}",38th & Blake Station,"['train_station', 'transit_station']","3745 Blake Street, Denver",39.7708212,-104.9734549,3.7985,6,transportation
"{'location': {'lat': 39.77144680000001, 'lng': -104.7968871}, 'viewport': {'northeast': {'lat': 39.7727982302915, 'lng': -104.7953789697085}, 'southwest': {'lat': 39.7701002697085, 'lng': -104.7980769302915}}}",One Stop Parking,"['bus_station', 'transit_station']","16475 East 40th Circle, Aurora",39.77144680000001,-104.7968871,16.9318,6,transportation
"{'location': {'lat': 39.7721447, 'lng': -104.8104238}, 'viewport': {'northeast': {'lat': 39.7735715802915, 'lng': -104.8092234197085}, 'southwest': {'lat': 39.7708736197085, 'lng': -104.8119213802915}}}",U-Haul Moving & Storage at Chambers & I-70,"['moving_company', 'storage', 'store']","15250 East 40th Avenue, Denver",39.7721447,-104.8104238,15.8193,6,transportation
"{'location': {'lat': 39.7727898, 'lng': -104.992364}, 'viewport': {'northeast': {'lat': 39.7740064302915, 'lng': -104.9908481197085}, 'southwest': {'lat': 39.7713084697085, 'lng': -104.9935460802915}}}",Denver Transit Services LLC,['transit_station'],"2590 31st Street, Denver",39.7727898,-104.992364,3.7395,6,transportation
"{'location': {'lat': 39.7728884, 'lng': -104.9952801}, 'viewport': {'northeast': {'lat': 39.77434243029149, 'lng': -104.9936996}, 'southwest': {'lat': 39.7716444697085, 'lng': -105.0000216}}}",41st / Fox Station,"['transit_station', 'bus_station', 'train_station']",United States,39.7728884,-104.9952801,3.7708,6,transportation
"{'location': {'lat': 39.775976, 'lng': -104.9426979}, 'viewport': {'northeast': {'lat': 39.7772541302915, 'lng': -104.9412207197085}, 'southwest': {'lat': 39.7745561697085, 'lng': -104.9439186802915}}}",40th & Colorado Station,"['train_station', 'transit_station']",Denver,39.775976,-104.9426979,5.7694,6,transportation
"{'location': {'lat': 39.7841567, 'lng': -104.8712997}, 'viewport': {'northeast': {'lat': 39.7849117302915, 'lng': -104.8703428197085}, 'southwest': {'lat': 39.7822137697085, 'lng': -104.8730407802915}}}",Amazing Moves Moving and Storage,"['moving_company', 'storage']","4740 Florence Street, Denver",39.7841567,-104.8712997,11.3407,6,transportation
"{'location': {'lat': 39.7879767, 'lng': -105.133117}, 'viewport': {'northeast': {'lat': 39.7894171802915, 'lng': -105.1318015197085}, 'southwest': {'lat': 39.7867192197085, 'lng': -105.1344994802915}}}",Wheat Ridge - Ward Stn,"['transit_station', 'bus_station', 'train_station']","12000 Ridge Road, Wheat Ridge",39.7879767,-105.133117,13.3748,6,transportation
"{'location': {'lat': 39.788635, 'lng': -104.857205}, 'viewport': {'northeast': {'lat': 39.79008753029149, 'lng': -104.8556959197085}, 'southwest': {'lat': 39.7873895697085, 'lng': -104.8583938802915}}}",Eden's Moving Services Inc.,"['moving_company', 'storage', 'store']","5005 Lima Street #102, Denver",39.788635,-104.857205,12.643,6,transportation
"{'location': {'lat': 39.79007610000001, 'lng': -104.5497292}, 'viewport': {'northeast': {'lat': 39.7914276302915, 'lng': -104.5486456697085}, 'southwest': {'lat': 39.7887296697085, 'lng': -104.5513436302915}}}",Colorado Air and Space Port,['airport'],"5200 Front Range Parkway, Watkins",39.79007610000001,-104.5497292,38.1166,6,transportation
"{'location': {'lat': 39.791993, 'lng': -105.110976}, 'viewport': {'northeast': {'lat': 39.79321498029149, 'lng': -105.1096278697085}, 'southwest': {'lat': 39.7905170197085, 'lng': -105.1123258302915}}}",Arvada Ridge Station,"['transit_station', 'bus_station', 'train_station']",United States,39.791993,-105.110976,11.8826,6,transportation
"{'location': {'lat': 39.7990871, 'lng': -105.0801245}, 'viewport': {'northeast': {'lat': 39.8004276802915, 'lng': -105.0782661697085}, 'southwest': {'lat': 39.79772971970851, 'lng': -105.0809641302915}}}",Olde Town Arvada,"['transit_station', 'train_station']","5575 Vance Street, Arvada",39.7990871,-105.0801245,10.1745,6,transportation
"{'location': {'lat': 39.8003394, 'lng': -104.7667059}, 'viewport': {'northeast': {'lat': 39.80192063029151, 'lng': -104.7653595197085}, 'southwest': {'lat': 39.79922266970851, 'lng': -104.7680574802915}}}",Venture Transport LLC,['moving_company'],"18954 East 57th Place # F, Denver",39.8003394,-104.7667059,20.3001,6,transportation
"{'location': {'lat': 39.80437399999999, 'lng': -105.049081}, 'viewport': {'northeast': {'lat': 39.80575478029149, 'lng': -105.0478099197085}, 'southwest': {'lat': 39.80305681970849, 'lng': -105.0505078802915}}}",60th / Sheridan - Arvada Gold Strike Station,"['transit_station', 'bus_station', 'train_station']",United States,39.80437399999999,-105.049081,8.8268,6,transportation
"{'location': {'lat': 39.80481899999999, 'lng': -105.022624}, 'viewport': {'northeast': {'lat': 39.80616723029151, 'lng': -105.0212991697085}, 'southwest': {'lat': 39.80346926970851, 'lng': -105.0239971302915}}}",Clear Creek / Federal Station,"['transit_station', 'bus_station', 'train_station']",United States,39.80481899999999,-105.022624,7.8083,6,transportation
"{'location': {'lat': 39.805421, 'lng': -105.003505}, 'viewport': {'northeast': {'lat': 39.8067667802915, 'lng': -105.00261}, 'southwest': {'lat': 39.8040688197085, 'lng': -105.00619}}}",Pecos Junction Station,"['transit_station', 'bus_station', 'train_station']",United States,39.805421,-105.003505,7.4543,6,transportation
"{'location': {'lat': 39.80699810000001, 'lng': -104.783972}, 'viewport': {'northeast': {'lat': 39.80824758029151, 'lng': -104.7823367197085}, 'southwest': {'lat': 39.80554961970851, 'lng': -104.7850346802915}}}",61st & Pena Station,"['transit_station', 'bus_station', 'train_station']",United States,39.80699810000001,-104.783972,19.1929,6,transportation
"{'location': {'lat': 39.81131279999999, 'lng': -104.9879168}, 'viewport': {'northeast': {'lat': 39.8126596802915, 'lng': -104.9863488197085}, 'southwest': {'lat': 39.8099617197085, 'lng': -104.9890467802915}}}",First Transit Inc,['transit_station'],"6345 Broadway, Denver",39.81131279999999,-104.9879168,8.0259,6,transportation
"{'location': {'lat': 39.81809930000001, 'lng': -104.9910412}, 'viewport': {'northeast': {'lat': 39.8193209802915, 'lng': -104.9899869197085}, 'southwest': {'lat': 39.8166230197085, 'lng': -104.9926848802915}}}",U Pull & Pay Denver,"['car_repair', 'store']","390 West 66th Way, Denver",39.81809930000001,-104.9910412,8.7791,6,transportation
"{'location': {'lat': 39.8226795, 'lng': -104.7712147}, 'viewport': {'northeast': {'lat': 39.82398403029149, 'lng': -104.7700308197085}, 'southwest': {'lat': 39.8212860697085, 'lng': -104.7727287802915}}}",Enterprise Rent-A-Car,['car_rental'],"6900 Tower Road, Denver",39.8226795,-104.7712147,20.9138,6,transportation
"{'location': {'lat': 39.8227175, 'lng': -105.0292118}, 'viewport': {'northeast': {'lat': 39.82413314999999, 'lng': -105.0279669197085}, 'southwest': {'lat': 39.82095375, 'lng': -105.0306648802915}}}",Westminster Station,"['transit_station', 'bus_station', 'train_station']","6995 Grove Street, Westminster",39.8227175,-105.0292118,9.8726,6,transportation
"{'location': {'lat': 39.8250746, 'lng': -104.990513}, 'viewport': {'northeast': {'lat': 39.8260019302915, 'lng': -104.9892158697085}, 'southwest': {'lat': 39.8233039697085, 'lng': -104.9919138302915}}}",Mountain States Toyota,"['car_dealer', 'car_repair', 'store']","201 West 70th Avenue, Denver",39.8250746,-104.990513,9.5554,6,transportation
"{'location': {'lat': 39.8289448, 'lng': -104.9624207}, 'viewport': {'northeast': {'lat': 39.8302961802915, 'lng': -104.9611991197085}, 'southwest': {'lat': 39.82759821970851, 'lng': -104.9638970802915}}}",NAPA Auto Parts - Genuine Parts Company,"['car_repair', 'store']","2101 E, Colorado 224, Denver",39.8289448,-104.9624207,10.266,6,transportation
"{'location': {'lat': 39.832101, 'lng': -104.699276}, 'viewport': {'northeast': {'lat': 39.8335328302915, 'lng': -104.6979255197085}, 'southwest': {'lat': 39.8308348697085, 'lng': -104.7006234802915}}}",Fox Rent A Car,['car_rental'],"24558 East 75th Avenue, Denver",39.832101,-104.699276,26.9516,6,transportation
"{'location': {'lat': 39.8363143, 'lng': -104.7042532}, 'viewport': {'northeast': {'lat': 39.83889609999999, 'lng': -104.7034855197085}, 'southwest': {'lat': 39.8354537, 'lng': -104.7061834802915}}}",Budget Car Rental,['car_rental'],"24050 East 78th Avenue, Denver",39.8363143,-104.7042532,26.7443,6,transportation
"{'location': {'lat': 39.8367564, 'lng': -104.7088186}, 'viewport': {'northeast': {'lat': 39.8378643302915, 'lng': -104.7077010697085}, 'southwest': {'lat': 39.8351663697085, 'lng': -104.7103990302915}}}",Alamo Rent A Car,['car_rental'],"23842 East 78th Avenue, Denver",39.8367564,-104.7088186,26.4076,6,transportation
"{'location': {'lat': 39.837245, 'lng': -104.697174}, 'viewport': {'northeast': {'lat': 39.8386428302915, 'lng': -104.6956192697085}, 'southwest': {'lat': 39.8359448697085, 'lng': -104.6983172302915}}}",Hertz Car Rental,['car_rental'],"24890 East 78th Avenue, Denver",39.837245,-104.697174,27.3403,6,transportation
"{'location': {'lat': 39.837306, 'lng': -104.691421}, 'viewport': {'northeast': {'lat': 39.83871663029149, 'lng': -104.6900929197085}, 'southwest': {'lat': 39.8360186697085, 'lng': -104.6927908802915}}}",Payless Car Rental,['car_rental'],"Denver International Airport, 25340 East 78th Avenue, Denver",39.837306,-104.691421,27.7948,6,transportation
"{'location': {'lat': 39.837321, 'lng': -104.711272}, 'viewport': {'northeast': {'lat': 39.8386678802915, 'lng': -104.7099756197085}, 'southwest': {'lat': 39.8359699197085, 'lng': -104.7126735802915}}}",Advantage Rent A Car,['car_rental'],"23790 East 78th Avenue suite a, Denver",39.837321,-104.711272,26.2425,6,transportation
"{'location': {'lat': 39.8373293, 'lng': -104.7131312}, 'viewport': {'northeast': {'lat': 39.8388098302915, 'lng': -104.7116915697085}, 'southwest': {'lat': 39.8361118697085, 'lng': -104.7143895302915}}}",Dollar Car Rental,['car_rental'],"23520 East 78th Avenue, Denver",39.8373293,-104.7131312,26.0983,6,transportation
"{'location': {'lat': 39.8472088, 'lng': -105.2819347}, 'viewport': {'northeast': {'lat': 39.8483901802915, 'lng': -105.2807240197085}, 'southwest': {'lat': 39.8456922197085, 'lng': -105.2834219802915}}}",Schwartzwalder Heliport,['airport'],Golden,39.8472088,-105.2819347,27.6924,6,transportation
"{'location': {'lat': 39.8474721, 'lng': -104.6738532}, 'viewport': {'northeast': {'lat': 39.8488210802915, 'lng': -104.6725042197085}, 'southwest': {'lat': 39.8461231197085, 'lng': -104.6752021802915}}}",Denver Airport Station,"['train_station', 'transit_station']","8500 Peña Boulevard, Denver",39.8474721,-104.6738532,29.6229,6,transportation
"{'location': {'lat': 39.8560963, 'lng': -104.6737376}, 'viewport': {'northeast': {'lat': 39.86425195, 'lng': -104.67031155}, 'southwest': {'lat': 39.83162935, 'lng': -104.67648535}}}",Denver International Airport,['airport'],"8500 Peña Blvd, Denver",39.8560963,-104.6737376,30.0335,6,transportation
"{'location': {'lat': 39.85891049999999, 'lng': -104.9070806}, 'viewport': {'northeast': {'lat': 39.86053773029149, 'lng': -104.9051295697085}, 'southwest': {'lat': 39.85783976970849, 'lng': -104.9078275302915}}}",Mile High Flea Market,"['pet_store', 'tourist_attraction', 'car_repair', 'home_goods_store', 'restaurant', 'food', 'store']","7007 East 88th Avenue, Henderson",39.85891049999999,-104.9070806,15.1019,6,transportation
"{'location': {'lat': 39.8667623, 'lng': -104.9005896}, 'viewport': {'northeast': {'lat': 39.8681704802915, 'lng': -104.8991078697085}, 'southwest': {'lat': 39.8654725197085, 'lng': -104.9018058302915}}}",Public Service Company/MDC Heliport,['airport'],Henderson,39.8667623,-104.9005896,16.1344,6,transportation
"{'location': {'lat': 39.8840633, 'lng': -104.9918906}, 'viewport': {'northeast': {'lat': 39.8854122302915, 'lng': -104.9905424697085}, 'southwest': {'lat': 39.8827142697085, 'lng': -104.9932404302915}}}",O'Meara Ford,"['car_dealer', 'store']","400 West 104th Avenue, Northglenn",39.8840633,-104.9918906,16.1224,6,transportation
"{'location': {'lat': 39.884553, 'lng': -105.0065685}, 'viewport': {'northeast': {'lat': 39.8860640302915, 'lng': -105.0051702197085}, 'southwest': {'lat': 39.8833660697085, 'lng': -105.0078681802915}}}",Mike Shaw Subaru,"['car_dealer', 'car_repair', 'store']","1650 West 104th Avenue, Denver",39.884553,-105.0065685,16.2364,6,transportation
"{'location': {'lat': 39.88593149999999, 'lng': -105.0239476}, 'viewport': {'northeast': {'lat': 39.88708593029149, 'lng': -105.0226789697085}, 'southwest': {'lat': 39.8843879697085, 'lng': -105.0253769302915}}}",AutoNation Honda 104,"['car_dealer', 'car_repair', 'store']","2999 West 104th Avenue, Westminster",39.88593149999999,-105.0239476,16.582,6,transportation
"{'location': {'lat': 39.90835159999999, 'lng': -105.0776491}, 'viewport': {'northeast': {'lat': 39.90970568029149, 'lng': -105.0756894697085}, 'southwest': {'lat': 39.9070077197085, 'lng': -105.0783874302915}}}",Air Care Colorado,['car_repair'],"11609 Teller Street, Broomfield",39.90835159999999,-105.0776491,20.2541,6,transportation
"{'location': {'lat': 39.9181842, 'lng': -105.0950327}, 'viewport': {'northeast': {'lat': 39.9195871802915, 'lng': -105.0938014197085}, 'southwest': {'lat': 39.9168892197085, 'lng': -105.0964993802915}}}",Sill-Terhar Motors,"['car_dealer', 'car_repair', 'store']","150 Alter Street, Broomfield",39.9181842,-105.0950327,21.8413,6,transportation
"{'location': {'lat': 39.9579918, 'lng': -105.1680024}, 'viewport': {'northeast': {'lat': 39.9593490802915, 'lng': -105.1666368697085}, 'southwest': {'lat': 39.9566511197085, 'lng': -105.1693348302915}}}",US 36 & McCaslin Station - Gate A,"['bus_station', 'transit_station']",United States,39.9579918,-105.1680024,28.7011,6,transportation
"{'location': {'lat': 39.96331720000001, 'lng': -104.7491363}, 'viewport': {'northeast': {'lat': 39.96719649999999, 'lng': -104.74771595}, 'southwest': {'lat': 39.96202410000001, 'lng': -104.75339735}}}",Heckendorf Ranches Airport,['airport'],Brighton,39.96331720000001,-104.7491363,32.3542,6,transportation
"{'location': {'lat': 39.983124, 'lng': -104.7047257}, 'viewport': {'northeast': {'lat': 39.9849369802915, 'lng': -104.70270115}, 'southwest': {'lat': 39.9822390197085, 'lng': -104.70540055}}}",Brighton Van Aire Estates,['airport'],Brighton,39.983124,-104.7047257,36.5005,6,transportation
"{'location': {'lat': 40.0075509, 'lng': -105.0508451}, 'viewport': {'northeast': {'lat': 40.0088927802915, 'lng': -105.0495366697085}, 'southwest': {'lat': 40.0061948197085, 'lng': -105.0522346302915}}}",Erie Municipal Airport,['airport'],"395 Airport Drive, Erie",40.0075509,-105.0508451,30.3133,6,transportation
"{'location': {'lat': 40.01699299999999, 'lng': -105.276446}, 'viewport': {'northeast': {'lat': 40.01836213029149, 'lng': -105.2749942697085}, 'southwest': {'lat': 40.0156641697085, 'lng': -105.2776922302915}}}",Downtown Boulder Station (Ar),"['bus_station', 'transit_station']","1800 14th Street, Boulder",40.01699299999999,-105.276446,39.4172,6,transportation
