geometry,name,plus_code,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 39.61972540000001, 'lng': -104.9872152}, 'viewport': {'northeast': {'lat': 39.6210290802915, 'lng': -104.9861400197085}, 'southwest': {'lat': 39.6183311197085, 'lng': -104.9888379802915}}}",Groove Subaru,"{'compound_code': 'J297+V4 Englewood, Colorado, United States', 'global_code': '85FQJ297+V4'}","['finance', 'car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","5300 South Broadway, Englewood",39.61972540000001,-104.9872152,13.3061,6,transportation
"{'location': {'lat': 39.62535099999999, 'lng': -105.007201}, 'viewport': {'northeast': {'lat': 39.62661208029149, 'lng': -105.0056011697085}, 'southwest': {'lat': 39.6239141197085, 'lng': -105.0082991302915}}}",Extra Space Storage,"{'compound_code': 'JXGV+44 Littleton, Colorado, United States', 'global_code': '85FPJXGV+44'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","5001 South Windermere Street, Littleton",39.62535099999999,-105.007201,12.7602,6,transportation
"{'location': {'lat': 39.6264578, 'lng': -104.8526783}, 'viewport': {'northeast': {'lat': 39.6276883802915, 'lng': -104.8512212197085}, 'southwest': {'lat': 39.6249904197085, 'lng': -104.8539191802915}}}",Model Airfield,"{'compound_code': 'J4GW+HW Greenwood Village, Colorado, United States', 'global_code': '85FQJ4GW+HW'}","['airport', 'point_of_interest', 'establishment']","Model Airfield Access, Englewood",39.6264578,-104.8526783,17.2194,6,transportation
"{'location': {'lat': 39.6281732, 'lng': -105.0114509}, 'viewport': {'northeast': {'lat': 39.6293136802915, 'lng': -105.0102002197085}, 'southwest': {'lat': 39.6266157197085, 'lng': -105.0128981802915}}}",U-Haul Moving & Storage at Santa Fe Dr,"{'compound_code': 'JXHQ+7C Littleton, Colorado, United States', 'global_code': '85FPJXHQ+7C'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","4849-4859, South Santa Fe Drive, Littleton",39.6281732,-105.01145090000001,12.4958,6,transportation
"{'location': {'lat': 39.6311521, 'lng': -104.9874413}, 'viewport': {'northeast': {'lat': 39.6325022802915, 'lng': -104.9862830197085}, 'southwest': {'lat': 39.62980431970851, 'lng': -104.9889809802915}}}",Denver Used Tires,"{'compound_code': 'J2J7+F2 Englewood, Colorado, United States', 'global_code': '85FQJ2J7+F2'}","['car_repair', 'point_of_interest', 'store', 'establishment']","4700 South Broadway #B, Englewood",39.6311521,-104.9874413,12.034,6,transportation
"{'location': {'lat': 39.65524000000001, 'lng': -104.99855}, 'viewport': {'northeast': {'lat': 39.65658898029151, 'lng': -104.9972010197085}, 'southwest': {'lat': 39.65389101970851, 'lng': -104.9998989802915}}}",Englewood City Center,"{'compound_code': 'M242+3H Englewood, Colorado, United States', 'global_code': '85FQM242+3H'}","['transit_station', 'point_of_interest', 'establishment']",United States,39.655240000000006,-104.99855,9.3771,6,transportation
"{'location': {'lat': 39.663161, 'lng': -104.827951}, 'viewport': {'northeast': {'lat': 39.6645192802915, 'lng': -104.8265839197085}, 'southwest': {'lat': 39.66182131970851, 'lng': -104.8292818802915}}}",Myway Mobile Storage,"{'compound_code': 'M57C+7R Aurora, Colorado, United States', 'global_code': '85FQM57C+7R'}","['storage', 'moving_company', 'point_of_interest', 'establishment']",Aurora,39.663160999999995,-104.827951,16.2768,6,transportation
"{'location': {'lat': 39.6655487, 'lng': -104.8668514}, 'viewport': {'northeast': {'lat': 39.66693803029149, 'lng': -104.8653826197085}, 'southwest': {'lat': 39.6642400697085, 'lng': -104.8680805802915}}}",Mile High Honda,"{'compound_code': 'M48M+67 Denver, Colorado, United States', 'global_code': '85FQM48M+67'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2777 South Havana Street, Denver",39.6655487,-104.8668514,13.3782,6,transportation
"{'location': {'lat': 39.6668278, 'lng': -104.8669369}, 'viewport': {'northeast': {'lat': 39.66818113029149, 'lng': -104.8652416197085}, 'southwest': {'lat': 39.66548316970849, 'lng': -104.8679395802915}}}",Larry H. Miller Chrysler Dodge Ram FIAT Denver,"{'compound_code': 'M48M+P6 Denver, Colorado, United States', 'global_code': '85FQM48M+P6'}","['finance', 'car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","2727 South Havana Street, Denver",39.6668278,-104.8669369,13.2855,6,transportation
"{'location': {'lat': 39.6691541, 'lng': -105.2197116}, 'viewport': {'northeast': {'lat': 39.6705423302915, 'lng': -105.2183747697085}, 'southwest': {'lat': 39.6678443697085, 'lng': -105.2210727302915}}}",Mount Morrison Heliport,"{'compound_code': 'MQ9J+M4 Genesee, Colorado, United States', 'global_code': '85FPMQ9J+M4'}","['airport', 'point_of_interest', 'establishment']",Golden,39.6691541,-105.2197116,21.1433,6,transportation
"{'location': {'lat': 39.6721535, 'lng': -104.9402385}, 'viewport': {'northeast': {'lat': 39.67346363029149, 'lng': -104.9390810197085}, 'southwest': {'lat': 39.67076566970849, 'lng': -104.9417789802915}}}",Discount Tire,"{'compound_code': 'M3C5+VW Denver, Colorado, United States', 'global_code': '85FQM3C5+VW'}","['car_repair', 'point_of_interest', 'store', 'establishment']","2446 South Colorado Boulevard, Denver",39.6721535,-104.9402385,8.6085,6,transportation
"{'location': {'lat': 39.672478, 'lng': -104.987185}, 'viewport': {'northeast': {'lat': 39.6738272802915, 'lng': -104.9860078197085}, 'southwest': {'lat': 39.6711293197085, 'lng': -104.9887057802915}}}",Family Trucks and Vans,"{'compound_code': 'M2C7+X4 Denver, Colorado, United States', 'global_code': '85FQM2C7+X4'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2400 South Broadway, Denver",39.672478000000005,-104.98718500000001,7.4359,6,transportation
"{'location': {'lat': 39.6743627, 'lng': -105.0243662}, 'viewport': {'northeast': {'lat': 39.6756932802915, 'lng': -105.0233591697085}, 'southwest': {'lat': 39.67299531970851, 'lng': -105.0260571302915}}}",U-Haul Moving & Storage at South Federal,"{'compound_code': 'MXFG+P7 Denver, Colorado, United States', 'global_code': '85FPMXFG+P7'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","2322 South Federal Boulevard, Denver",39.6743627,-105.0243662,7.7901,6,transportation
"{'location': {'lat': 39.676329, 'lng': -105.00927}, 'viewport': {'northeast': {'lat': 39.6777301802915, 'lng': -105.0079210197085}, 'southwest': {'lat': 39.6750322197085, 'lng': -105.0106189802915}}}",The Sharpest Rides,"{'compound_code': 'MXGR+G7 Englewood, Colorado, United States', 'global_code': '85FPMXGR+G7'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2245 South Raritan Street, Englewood",39.676328999999996,-105.00927,7.1895,6,transportation
"{'location': {'lat': 39.6789576, 'lng': -104.9357021}, 'viewport': {'northeast': {'lat': 39.6802254802915, 'lng': -104.9344297697085}, 'southwest': {'lat': 39.67752751970851, 'lng': -104.9371277302915}}}",Barbee's Freeway Ford,"{'compound_code': 'M3H7+HP Denver, Colorado, United States', 'global_code': '85FQM3H7+HP'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","4471 East Evans Avenue, Denver",39.6789576,-104.9357021,8.1759,6,transportation
"{'location': {'lat': 39.6793746, 'lng': -104.9435397}, 'viewport': {'northeast': {'lat': 39.6805971802915, 'lng': -104.9421015197085}, 'southwest': {'lat': 39.6778992197085, 'lng': -104.9447994802915}}}",Colorado's Finest Moving,"{'compound_code': 'M3H4+PH Denver, Colorado, United States', 'global_code': '85FQM3H4+PH'}","['moving_company', 'point_of_interest', 'establishment']","3800 Buchtel Boulevard South, Denver",39.6793746,-104.94353970000002,7.772,6,transportation
"{'location': {'lat': 39.6797311, 'lng': -105.0825938}, 'viewport': {'northeast': {'lat': 39.6809056302915, 'lng': -105.0813609197085}, 'southwest': {'lat': 39.6782076697085, 'lng': -105.0840588802915}}}",Emich Chevrolet,"{'compound_code': 'MWH8+VX Lakewood, Colorado, United States', 'global_code': '85FPMWH8+VX'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2033 South Wadsworth Boulevard, Lakewood",39.6797311,-105.08259380000001,10.3155,6,transportation
"{'location': {'lat': 39.68419799999999, 'lng': -104.9872443}, 'viewport': {'northeast': {'lat': 39.6855158802915, 'lng': -104.9859407197085}, 'southwest': {'lat': 39.6828179197085, 'lng': -104.9886386802915}}}",Enterprise Rent-A-Car,"{'compound_code': 'M2M7+M4 Denver, Colorado, United States', 'global_code': '85FQM2M7+M4'}","['car_rental', 'point_of_interest', 'establishment']","1790 South Broadway, Denver",39.68419799999999,-104.9872443,6.1321,6,transportation
"{'location': {'lat': 39.6874877, 'lng': -105.3963825}, 'viewport': {'northeast': {'lat': 39.68882773029149, 'lng': -105.3950329197085}, 'southwest': {'lat': 39.68612976970849, 'lng': -105.3977308802915}}}",Ptarmigan Heliport,"{'compound_code': 'MJP3+XC Soda Creek And M&B, Colorado, United States', 'global_code': '85FPMJP3+XC'}","['airport', 'point_of_interest', 'establishment']",Evergreen,39.687487700000005,-105.3963825,35.2512,6,transportation
"{'location': {'lat': 39.6966991, 'lng': -104.812415}, 'viewport': {'northeast': {'lat': 39.69805128029149, 'lng': -104.8110663197085}, 'southwest': {'lat': 39.6953533197085, 'lng': -104.8137642802915}}}",Avis Car Rental,"{'compound_code': 'M5WQ+M2 Aurora, Colorado, United States', 'global_code': '85FQM5WQ+M2'}","['car_rental', 'point_of_interest', 'establishment']","15055 East Mississippi Avenue Michaels Plaza Shopping Center, Aurora",39.696699100000004,-104.812415,15.9464,6,transportation
"{'location': {'lat': 39.69786999999999, 'lng': -105.065864}, 'viewport': {'northeast': {'lat': 39.69863818029149, 'lng': -105.0645246197085}, 'southwest': {'lat': 39.6959402197085, 'lng': -105.0672225802915}}}",Extra Space Storage,"{'compound_code': 'MWXM+4M Lakewood, Colorado, United States', 'global_code': '85FPMWXM+4M'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","6301 West Mississippi Avenue, Lakewood",39.69786999999999,-105.06586399999999,7.9448,6,transportation
"{'location': {'lat': 39.7023705, 'lng': -104.7904535}, 'viewport': {'northeast': {'lat': 39.7037189302915, 'lng': -104.7892859197085}, 'southwest': {'lat': 39.7010209697085, 'lng': -104.7919838802915}}}",U-Haul Moving & Storage at Buckley Rd,"{'compound_code': 'P625+WR Aurora, Colorado, United States', 'global_code': '85FQP625+WR'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","750 South Buckley Road, Aurora",39.7023705,-104.7904535,17.5923,6,transportation
"{'location': {'lat': 39.7033325, 'lng': -104.8652551}, 'viewport': {'northeast': {'lat': 39.7048613302915, 'lng': -104.8641035197085}, 'southwest': {'lat': 39.70216336970851, 'lng': -104.8668014802915}}}",Tynan's Volkswagen,"{'compound_code': 'P43M+8V Aurora, Colorado, United States', 'global_code': '85FQP43M+8V'}","['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","700 South Havana Street, Aurora",39.7033325,-104.8652551,11.4242,6,transportation
"{'location': {'lat': 39.7063757, 'lng': -104.8648902}, 'viewport': {'northeast': {'lat': 39.7077161802915, 'lng': -104.8638039197085}, 'southwest': {'lat': 39.7050182197085, 'lng': -104.8665018802915}}}",Schomp Subaru,"{'compound_code': 'P44P+H2 Aurora, Colorado, United States', 'global_code': '85FQP44P+H2'}","['finance', 'car_dealer', 'point_of_interest', 'store', 'establishment']","580 South Havana Street, Aurora",39.7063757,-104.8648902,11.3395,6,transportation
"{'location': {'lat': 39.707826, 'lng': -104.990837}, 'viewport': {'northeast': {'lat': 39.70932608029149, 'lng': -104.9894618697085}, 'southwest': {'lat': 39.70662811970849, 'lng': -104.9921598302915}}}",Pep Boys Auto Parts & Service,"{'compound_code': 'P255+4M Denver, Colorado, United States', 'global_code': '85FQP255+4M'}","['car_repair', 'point_of_interest', 'store', 'establishment']","487 South Broadway, Denver",39.707826000000004,-104.99083700000001,3.4968,6,transportation
"{'location': {'lat': 39.7082185, 'lng': -104.9927971}, 'viewport': {'northeast': {'lat': 39.7095674802915, 'lng': -104.9914481197085}, 'southwest': {'lat': 39.7068695197085, 'lng': -104.9941460802915}}}",Alameda Station,"{'compound_code': 'P254+7V Denver, Colorado, United States', 'global_code': '85FQP254+7V'}","['light_rail_station', 'transit_station', 'point_of_interest', 'establishment']",United States,39.7082185,-104.99279709999999,3.4596,6,transportation
"{'location': {'lat': 39.708534, 'lng': -104.8647319}, 'viewport': {'northeast': {'lat': 39.70983003029149, 'lng': -104.8635472197085}, 'southwest': {'lat': 39.7071320697085, 'lng': -104.8662451802915}}}",Stevinson Toyota East,"{'compound_code': 'P45P+C4 Aurora, Colorado, United States', 'global_code': '85FQP45P+C4'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","444 South Havana Street, Aurora",39.708534,-104.86473190000001,11.277000000000001,6,transportation
"{'location': {'lat': 39.7094444, 'lng': -104.8652778}, 'viewport': {'northeast': {'lat': 39.7109291302915, 'lng': -104.8641248697085}, 'southwest': {'lat': 39.7082311697085, 'lng': -104.8668228302915}}}",Larry H. Miller Colorado Jeep,"{'compound_code': 'P45M+QV Aurora, Colorado, United States', 'global_code': '85FQP45M+QV'}","['finance', 'car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","350 South Havana Street, Aurora",39.709444399999995,-104.86527779999999,11.202,6,transportation
"{'location': {'lat': 39.711498, 'lng': -105.0188913}, 'viewport': {'northeast': {'lat': 39.7127822302915, 'lng': -105.0175473697085}, 'southwest': {'lat': 39.7100842697085, 'lng': -105.0202453302915}}}",U-Haul at Alameda Ave,"{'compound_code': 'PX6J+HC Denver, Colorado, United States', 'global_code': '85FPPX6J+HC'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","2645 West Alameda Avenue, Denver",39.711498,-105.01889129999999,3.9429,6,transportation
"{'location': {'lat': 39.7126993, 'lng': -104.7292566}, 'viewport': {'northeast': {'lat': 39.7140156302915, 'lng': -104.7273232197085}, 'southwest': {'lat': 39.7113176697085, 'lng': -104.7300211802915}}}",Simons Airport,"{'compound_code': 'P77C+37 Aurora, Colorado, United States', 'global_code': '85FQP77C+37'}","['airport', 'point_of_interest', 'establishment']",Aurora,39.7126993,-104.7292566,22.5395,6,transportation
