geometry,name,plus_code,types,vicinity,latitude,longitude,lifeline_number,lifeline_category
"{'location': {'lat': 39.6311521, 'lng': -104.9874413}, 'viewport': {'northeast': {'lat': 39.6325022802915, 'lng': -104.9862830197085}, 'southwest': {'lat': 39.62980431970851, 'lng': -104.9889809802915}}}",Denver Used Tires,"{'compound_code': 'J2J7+F2 Englewood, Colorado, United States', 'global_code': '85FQJ2J7+F2'}","['car_repair', 'point_of_interest', 'store', 'establishment']","4700 South Broadway #B, Englewood",39.6311521,-104.9874413,6,transportation
"{'location': {'lat': 39.63382780000001, 'lng': -105.0848169}, 'viewport': {'northeast': {'lat': 39.6353415802915, 'lng': -105.0833143197085}, 'southwest': {'lat': 39.6326436197085, 'lng': -105.0860122802915}}}",Phil Long Ford of Denver,"{'compound_code': 'JWM8+G3 Denver, Colorado, United States', 'global_code': '85FPJWM8+G3'}","['finance', 'car_dealer', 'point_of_interest', 'store', 'establishment']","7887 West Tufts Avenue, Denver",39.63382780000001,-105.08481689999999,6,transportation
"{'location': {'lat': 39.6355399, 'lng': -105.081187}, 'viewport': {'northeast': {'lat': 39.6369016802915, 'lng': -105.0799387197085}, 'southwest': {'lat': 39.6342037197085, 'lng': -105.0826366802915}}}",Enterprise Rent-A-Car,"{'compound_code': 'JWP9+6G Littleton, Colorado, United States', 'global_code': '85FPJWP9+6G'}","['car_rental', 'point_of_interest', 'establishment']","4600 South Wadsworth Boulevard, Littleton",39.6355399,-105.08118700000001,6,transportation
"{'location': {'lat': 39.6534962, 'lng': -104.9039961}, 'viewport': {'northeast': {'lat': 39.6547828302915, 'lng': -104.9026601197085}, 'southwest': {'lat': 39.6520848697085, 'lng': -104.9053580802915}}}",Suncor Energy,"{'compound_code': 'M33W+9C Denver, Colorado, United States', 'global_code': '85FQM33W+9C'}","['atm', 'gas_station', 'finance', 'car_repair', 'point_of_interest', 'establishment']","7285 East Hampden Avenue, Denver",39.653496200000006,-104.90399609999999,6,transportation
"{'location': {'lat': 39.65524000000001, 'lng': -104.99855}, 'viewport': {'northeast': {'lat': 39.65658898029151, 'lng': -104.9972010197085}, 'southwest': {'lat': 39.65389101970851, 'lng': -104.9998989802915}}}",Englewood City Center,"{'compound_code': 'M242+3H Englewood, Colorado, United States', 'global_code': '85FQM242+3H'}","['transit_station', 'point_of_interest', 'establishment']",United States,39.655240000000006,-104.99855,6,transportation
"{'location': {'lat': 39.6645459, 'lng': -104.8671916}, 'viewport': {'northeast': {'lat': 39.6658921802915, 'lng': -104.8655600197085}, 'southwest': {'lat': 39.6631942197085, 'lng': -104.8682579802915}}}",Mile High Acura,"{'compound_code': 'M47M+R4 Denver, Colorado, United States', 'global_code': '85FQM47M+R4'}","['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","2799 South Havana Street, Denver",39.6645459,-104.8671916,6,transportation
"{'location': {'lat': 39.6655487, 'lng': -104.8668514}, 'viewport': {'northeast': {'lat': 39.66693803029149, 'lng': -104.8653826197085}, 'southwest': {'lat': 39.6642400697085, 'lng': -104.8680805802915}}}",Mile High Honda,"{'compound_code': 'M48M+67 Denver, Colorado, United States', 'global_code': '85FQM48M+67'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2777 South Havana Street, Denver",39.6655487,-104.8668514,6,transportation
"{'location': {'lat': 39.6668278, 'lng': -104.8669369}, 'viewport': {'northeast': {'lat': 39.66818113029149, 'lng': -104.8652416197085}, 'southwest': {'lat': 39.66548316970849, 'lng': -104.8679395802915}}}",Larry H. Miller Chrysler Dodge Ram FIAT Denver,"{'compound_code': 'M48M+P6 Denver, Colorado, United States', 'global_code': '85FQM48M+P6'}","['finance', 'car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","2727 South Havana Street, Denver",39.6668278,-104.8669369,6,transportation
"{'location': {'lat': 39.67003860000001, 'lng': -104.9748195}, 'viewport': {'northeast': {'lat': 39.6712595802915, 'lng': -104.9736590197085}, 'southwest': {'lat': 39.6685616197085, 'lng': -104.9763569802915}}}",Porter Adventist Hospital Heliport,"{'compound_code': 'M2CG+23 Denver, Colorado, United States', 'global_code': '85FQM2CG+23'}","['airport', 'point_of_interest', 'establishment']","2525 South Downing Street, Denver",39.67003860000001,-104.97481950000001,6,transportation
"{'location': {'lat': 39.67034900000001, 'lng': -104.987852}, 'viewport': {'northeast': {'lat': 39.6716979302915, 'lng': -104.9864140197085}, 'southwest': {'lat': 39.6689999697085, 'lng': -104.9891119802915}}}",Hertz Car Rental,"{'compound_code': 'M2C6+4V Denver, Colorado, United States', 'global_code': '85FQM2C6+4V'}","['car_rental', 'point_of_interest', 'establishment']","2555 S BROADWAY & YALE, Denver",39.67034900000001,-104.987852,6,transportation
"{'location': {'lat': 39.6721535, 'lng': -104.9402385}, 'viewport': {'northeast': {'lat': 39.67346363029149, 'lng': -104.9390810197085}, 'southwest': {'lat': 39.67076566970849, 'lng': -104.9417789802915}}}",Discount Tire,"{'compound_code': 'M3C5+VW Denver, Colorado, United States', 'global_code': '85FQM3C5+VW'}","['car_repair', 'point_of_interest', 'store', 'establishment']","2446 South Colorado Boulevard, Denver",39.6721535,-104.9402385,6,transportation
"{'location': {'lat': 39.672478, 'lng': -104.987185}, 'viewport': {'northeast': {'lat': 39.6738272802915, 'lng': -104.9860078197085}, 'southwest': {'lat': 39.6711293197085, 'lng': -104.9887057802915}}}",Family Trucks and Vans,"{'compound_code': 'M2C7+X4 Denver, Colorado, United States', 'global_code': '85FQM2C7+X4'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2400 South Broadway, Denver",39.672478000000005,-104.98718500000001,6,transportation
"{'location': {'lat': 39.6743627, 'lng': -105.0243662}, 'viewport': {'northeast': {'lat': 39.6756932802915, 'lng': -105.0233591697085}, 'southwest': {'lat': 39.67299531970851, 'lng': -105.0260571302915}}}",U-Haul Moving & Storage at South Federal,"{'compound_code': 'MXFG+P7 Denver, Colorado, United States', 'global_code': '85FPMXFG+P7'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","2322 South Federal Boulevard, Denver",39.6743627,-105.0243662,6,transportation
"{'location': {'lat': 39.675779, 'lng': -104.872802}, 'viewport': {'northeast': {'lat': 39.6772254802915, 'lng': -104.8715655197085}, 'southwest': {'lat': 39.6745275197085, 'lng': -104.8742634802915}}}",Vickery Motorsports,"{'compound_code': 'M4GG+8V Denver, Colorado, United States', 'global_code': '85FQM4GG+8V'}","['car_repair', 'point_of_interest', 'store', 'establishment']","2231 South Parker Road, Denver",39.675779,-104.87280200000001,6,transportation
"{'location': {'lat': 39.676329, 'lng': -105.00927}, 'viewport': {'northeast': {'lat': 39.6777301802915, 'lng': -105.0079210197085}, 'southwest': {'lat': 39.6750322197085, 'lng': -105.0106189802915}}}",The Sharpest Rides,"{'compound_code': 'MXGR+G7 Englewood, Colorado, United States', 'global_code': '85FPMXGR+G7'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2245 South Raritan Street, Englewood",39.676328999999996,-105.00927,6,transportation
"{'location': {'lat': 39.6789576, 'lng': -104.9357021}, 'viewport': {'northeast': {'lat': 39.6802254802915, 'lng': -104.9344297697085}, 'southwest': {'lat': 39.67752751970851, 'lng': -104.9371277302915}}}",Barbee's Freeway Ford,"{'compound_code': 'M3H7+HP Denver, Colorado, United States', 'global_code': '85FQM3H7+HP'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","4471 East Evans Avenue, Denver",39.6789576,-104.9357021,6,transportation
"{'location': {'lat': 39.6793024, 'lng': -104.8211843}, 'viewport': {'northeast': {'lat': 39.6805441302915, 'lng': -104.8198302197085}, 'southwest': {'lat': 39.6778461697085, 'lng': -104.8225281802915}}}",Colorado Seaplane Initiative,"{'compound_code': 'M5HH+PG Aurora, Colorado, United States', 'global_code': '85FQM5HH+PG'}","['airport', 'point_of_interest', 'establishment']","14221 East Evans Avenue # 429, Aurora",39.6793024,-104.8211843,6,transportation
"{'location': {'lat': 39.6793746, 'lng': -104.9435397}, 'viewport': {'northeast': {'lat': 39.6805971802915, 'lng': -104.9421015197085}, 'southwest': {'lat': 39.6778992197085, 'lng': -104.9447994802915}}}",Colorado's Finest Moving,"{'compound_code': 'M3H4+PH Denver, Colorado, United States', 'global_code': '85FQM3H4+PH'}","['moving_company', 'point_of_interest', 'establishment']","3800 Buchtel Boulevard South, Denver",39.6793746,-104.94353970000002,6,transportation
"{'location': {'lat': 39.679509, 'lng': -104.979668}, 'viewport': {'northeast': {'lat': 39.6808576802915, 'lng': -104.9781650197085}, 'southwest': {'lat': 39.6781597197085, 'lng': -104.9808629802915}}}",Creede AirPark,"{'compound_code': 'M2HC+R4 Denver, Colorado, United States', 'global_code': '85FQM2HC+R4'}","['airport', 'point_of_interest', 'establishment']","2043 South Washington Street, Denver",39.679509,-104.97966799999999,6,transportation
"{'location': {'lat': 39.6797311, 'lng': -105.0825938}, 'viewport': {'northeast': {'lat': 39.6809056302915, 'lng': -105.0813609197085}, 'southwest': {'lat': 39.6782076697085, 'lng': -105.0840588802915}}}",Emich Chevrolet,"{'compound_code': 'MWH8+VX Lakewood, Colorado, United States', 'global_code': '85FPMWH8+VX'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","2033 South Wadsworth Boulevard, Lakewood",39.6797311,-105.08259380000001,6,transportation
"{'location': {'lat': 39.67983, 'lng': -104.892432}, 'viewport': {'northeast': {'lat': 39.6810421802915, 'lng': -104.8910810197085}, 'southwest': {'lat': 39.6783442197085, 'lng': -104.8937789802915}}}",Denver Metro Business Services,"{'compound_code': 'M4H5+W2 Denver, Colorado, United States', 'global_code': '85FQM4H5+W2'}","['moving_company', 'furniture_store', 'home_goods_store', 'storage', 'point_of_interest', 'store', 'establishment']","2045 South Valentia Street # 20, Denver",39.679829999999995,-104.892432,6,transportation
"{'location': {'lat': 39.68419799999999, 'lng': -104.9872443}, 'viewport': {'northeast': {'lat': 39.6855158802915, 'lng': -104.9859407197085}, 'southwest': {'lat': 39.6828179197085, 'lng': -104.9886386802915}}}",Enterprise Rent-A-Car,"{'compound_code': 'M2M7+M4 Denver, Colorado, United States', 'global_code': '85FQM2M7+M4'}","['car_rental', 'point_of_interest', 'establishment']","1790 South Broadway, Denver",39.68419799999999,-104.9872443,6,transportation
"{'location': {'lat': 39.6976, 'lng': -104.9398}, 'viewport': {'northeast': {'lat': 39.6990832802915, 'lng': -104.9384516697085}, 'southwest': {'lat': 39.6963853197085, 'lng': -104.9411496302915}}}",BMW of Denver Downtown,"{'compound_code': 'M3X6+23 Denver, Colorado, United States', 'global_code': '85FQM3X6+23'}","['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","1040 South Colorado Boulevard, Denver",39.6976,-104.9398,6,transportation
"{'location': {'lat': 39.69786999999999, 'lng': -105.065864}, 'viewport': {'northeast': {'lat': 39.69863818029149, 'lng': -105.0645246197085}, 'southwest': {'lat': 39.6959402197085, 'lng': -105.0672225802915}}}",Extra Space Storage,"{'compound_code': 'MWXM+4M Lakewood, Colorado, United States', 'global_code': '85FPMWXM+4M'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","6301 West Mississippi Avenue, Lakewood",39.69786999999999,-105.06586399999999,6,transportation
"{'location': {'lat': 39.698575, 'lng': -104.865582}, 'viewport': {'northeast': {'lat': 39.6999761302915, 'lng': -104.8642327197085}, 'southwest': {'lat': 39.6972781697085, 'lng': -104.8669306802915}}}",Hertz Car Rental,"{'compound_code': 'M4XM+CQ Aurora, Colorado, United States', 'global_code': '85FQM4XM+CQ'}","['car_rental', 'point_of_interest', 'establishment']","998 South Havana Street, Aurora",39.698575,-104.865582,6,transportation
"{'location': {'lat': 39.7033325, 'lng': -104.8652551}, 'viewport': {'northeast': {'lat': 39.7048613302915, 'lng': -104.8641035197085}, 'southwest': {'lat': 39.70216336970851, 'lng': -104.8668014802915}}}",Tynan's Volkswagen,"{'compound_code': 'P43M+8V Aurora, Colorado, United States', 'global_code': '85FQP43M+8V'}","['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","700 South Havana Street, Aurora",39.7033325,-104.8652551,6,transportation
"{'location': {'lat': 39.7063757, 'lng': -104.8648902}, 'viewport': {'northeast': {'lat': 39.7077161802915, 'lng': -104.8638039197085}, 'southwest': {'lat': 39.7050182197085, 'lng': -104.8665018802915}}}",Schomp Subaru,"{'compound_code': 'P44P+H2 Aurora, Colorado, United States', 'global_code': '85FQP44P+H2'}","['finance', 'car_dealer', 'point_of_interest', 'store', 'establishment']","580 South Havana Street, Aurora",39.7063757,-104.8648902,6,transportation
"{'location': {'lat': 39.707826, 'lng': -104.990837}, 'viewport': {'northeast': {'lat': 39.70932608029149, 'lng': -104.9894618697085}, 'southwest': {'lat': 39.70662811970849, 'lng': -104.9921598302915}}}",Pep Boys Auto Parts & Service,"{'compound_code': 'P255+4M Denver, Colorado, United States', 'global_code': '85FQP255+4M'}","['car_repair', 'point_of_interest', 'store', 'establishment']","487 South Broadway, Denver",39.707826000000004,-104.99083700000001,6,transportation
"{'location': {'lat': 39.7081878, 'lng': -104.9314609}, 'viewport': {'northeast': {'lat': 39.7095362802915, 'lng': -104.9301875197085}, 'southwest': {'lat': 39.7068383197085, 'lng': -104.9328854802915}}}",Enterprise Rent-A-Car,"{'compound_code': 'P359+7C Denver, Colorado, United States', 'global_code': '85FQP359+7C'}","['car_rental', 'point_of_interest', 'establishment']","4750 Leetsdale Drive, Denver",39.7081878,-104.93146090000002,6,transportation
"{'location': {'lat': 39.7082185, 'lng': -104.9927971}, 'viewport': {'northeast': {'lat': 39.7095674802915, 'lng': -104.9914481197085}, 'southwest': {'lat': 39.7068695197085, 'lng': -104.9941460802915}}}",Alameda Station,"{'compound_code': 'P254+7V Denver, Colorado, United States', 'global_code': '85FQP254+7V'}","['light_rail_station', 'transit_station', 'point_of_interest', 'establishment']",United States,39.7082185,-104.99279709999999,6,transportation
"{'location': {'lat': 39.708534, 'lng': -104.8647319}, 'viewport': {'northeast': {'lat': 39.70983003029149, 'lng': -104.8635472197085}, 'southwest': {'lat': 39.7071320697085, 'lng': -104.8662451802915}}}",Stevinson Toyota East,"{'compound_code': 'P45P+C4 Aurora, Colorado, United States', 'global_code': '85FQP45P+C4'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","444 South Havana Street, Aurora",39.708534,-104.86473190000001,6,transportation
"{'location': {'lat': 39.7094444, 'lng': -104.8652778}, 'viewport': {'northeast': {'lat': 39.7109291302915, 'lng': -104.8641248697085}, 'southwest': {'lat': 39.7082311697085, 'lng': -104.8668228302915}}}",Larry H. Miller Colorado Jeep,"{'compound_code': 'P45M+QV Aurora, Colorado, United States', 'global_code': '85FQP45M+QV'}","['finance', 'car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","350 South Havana Street, Aurora",39.709444399999995,-104.86527779999999,6,transportation
"{'location': {'lat': 39.70995720000001, 'lng': -104.9961478}, 'viewport': {'northeast': {'lat': 39.7113801302915, 'lng': -104.9949907197085}, 'southwest': {'lat': 39.7086821697085, 'lng': -104.9976886802915}}}",Emich Volkswagen,"{'compound_code': 'P253+XG Denver, Colorado, United States', 'global_code': '85FQP253+XG'}","['finance', 'car_dealer', 'point_of_interest', 'store', 'establishment']","350 South Santa Fe Drive, Denver",39.70995720000001,-104.99614779999999,6,transportation
"{'location': {'lat': 39.711498, 'lng': -105.0188913}, 'viewport': {'northeast': {'lat': 39.7127822302915, 'lng': -105.0175473697085}, 'southwest': {'lat': 39.7100842697085, 'lng': -105.0202453302915}}}",U-Haul at Alameda Ave,"{'compound_code': 'PX6J+HC Denver, Colorado, United States', 'global_code': '85FPPX6J+HC'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","2645 West Alameda Avenue, Denver",39.711498,-105.01889129999999,6,transportation
"{'location': {'lat': 39.7117873, 'lng': -105.0536638}, 'viewport': {'northeast': {'lat': 39.7130956802915, 'lng': -105.0522693697085}, 'southwest': {'lat': 39.7103977197085, 'lng': -105.0549673302915}}}",Suncor Energy,"{'compound_code': 'PW6W+PG Lakewood, Colorado, United States', 'global_code': '85FPPW6W+PG'}","['atm', 'gas_station', 'finance', 'car_repair', 'point_of_interest', 'establishment']","5205 West Alameda Avenue, Lakewood",39.7117873,-105.05366380000001,6,transportation
"{'location': {'lat': 39.7158522, 'lng': -105.1286486}, 'viewport': {'northeast': {'lat': 39.7171885302915, 'lng': -105.1271507197085}, 'southwest': {'lat': 39.7144905697085, 'lng': -105.1298486802915}}}",Saint Anthony Hospital Central Heliport,"{'compound_code': 'PV8C+8G Lakewood, Colorado, United States', 'global_code': '85FPPV8C+8G'}","['hospital', 'airport', 'point_of_interest', 'establishment']","11600 West 2nd Place, Lakewood",39.71585220000001,-105.1286486,6,transportation
"{'location': {'lat': 39.7178561, 'lng': -104.9999052}, 'viewport': {'northeast': {'lat': 39.7192047802915, 'lng': -104.9986907197085}, 'southwest': {'lat': 39.7165068197085, 'lng': -105.0013886802915}}}",Penske Truck Rental,"{'compound_code': 'P292+42 Denver, Colorado, United States', 'global_code': '85FQP292+42'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","70 Kalamath Street, Denver",39.7178561,-104.99990520000001,6,transportation
